kind	x0	x1	top	bottom	width	height
line	1945.1	1945.1	1937.5	1937.7	0.0	0.2
line	1897.9	1897.9	1937.5	1937.7	0.0	0.2
line	1896.7	1946.2	1931.6	1931.6	49.5	0.0
line	1896.7	1946.2	1929.4	1929.4	49.5	0.0
line	1946.3	1982.2	1977.3	1977.3	35.8	0.0
line	1946.3	1946.3	1939.4	1977.3	0.0	37.9
line	1946.3	1982.2	1939.4	1939.4	35.8	0.0
line	1982.2	1982.2	1939.4	1977.3	0.0	37.9
line	1946.2	1982.2	1983.4	1983.4	36.0	0.0
line	1981.1	1982.2	1977.4	1977.4	1.2	0.0
line	1947.4	1981.1	1977.4	1977.4	33.6	0.0
line	1946.2	1947.4	1977.4	1977.4	1.2	0.0
line	1981.1	1981.1	1939.3	1939.4	0.0	0.1
line	1947.4	1947.4	1939.3	1939.4	0.0	0.1
line	1967.8	1982.2	1938.2	1938.2	14.4	0.0
line	1946.2	1960.6	1938.2	1938.2	14.4	0.0
line	1946.2	1946.2	1931.6	1938.2	0.0	6.6
line	1982.2	1982.2	1931.6	1938.2	0.0	6.6
line	1946.2	1946.2	1938.7	1939.0	0.0	0.3
line	1946.2	1946.2	1938.2	1938.5	0.0	0.3
line	1946.2	1982.2	1939.3	1939.3	36.0	0.0
line	1946.2	1946.2	1939.0	1939.3	0.0	0.3
line	1946.2	1982.2	1939.0	1939.0	36.0	0.0
line	1982.2	1982.2	1939.0	1939.3	0.0	0.3
line	1946.2	1982.2	1938.7	1938.7	36.0	0.0
line	1946.2	1946.2	1938.5	1938.7	0.0	0.3
line	1946.2	1982.2	1938.5	1938.5	36.0	0.0
line	1982.2	1982.2	1938.5	1938.7	0.0	0.3
line	1960.6	1967.8	1938.2	1938.2	7.2	0.0
line	1960.6	1960.6	1936.0	1938.2	0.0	2.2
line	1967.8	1967.8	1936.0	1938.2	0.0	2.2
line	1967.6	1967.6	1936.0	1937.9	0.0	1.9
line	1960.9	1960.9	1936.0	1937.9	0.0	1.9
line	1960.9	1967.6	1937.9	1937.9	6.6	0.0
line	1960.6	1967.8	1936.0	1936.0	7.2	0.0
line	1960.6	1960.6	1933.8	1936.0	0.0	2.2
line	1960.6	1967.8	1933.8	1933.8	7.2	0.0
line	1967.8	1967.8	1933.8	1936.0	0.0	2.2
line	1974.0	1974.2	1936.0	1936.6	0.2	0.6
line	1974.0	1974.2	1935.4	1936.0	0.2	0.6
line	1974.2	1974.7	1935.0	1935.4	0.5	0.4
line	1974.7	1975.4	1935.0	1935.0	0.7	0.0
line	1975.4	1975.9	1935.0	1935.4	0.5	0.4
line	1975.9	1976.1	1935.4	1936.0	0.2	0.6
line	1975.9	1976.1	1936.0	1936.6	0.2	0.6
line	1975.4	1975.9	1936.6	1937.0	0.5	0.4
line	1974.7	1975.4	1937.0	1937.0	0.7	0.0
line	1974.2	1974.7	1936.6	1937.0	0.5	0.4
line	1956.5	1956.6	1936.0	1936.3	0.1	0.3
line	1956.5	1956.6	1935.7	1936.0	0.1	0.3
line	1956.6	1956.9	1935.5	1935.7	0.3	0.2
line	1956.9	1957.2	1935.5	1935.5	0.3	0.0
line	1957.2	1957.5	1935.5	1935.7	0.3	0.2
line	1957.5	1957.6	1935.7	1936.0	0.1	0.3
line	1957.5	1957.6	1936.0	1936.3	0.1	0.3
line	1957.2	1957.5	1936.3	1936.5	0.3	0.2
line	1956.9	1957.2	1936.5	1936.5	0.3	0.0
line	1956.6	1956.9	1936.3	1936.5	0.3	0.2
line	1952.9	1953.0	1936.0	1936.3	0.1	0.3
line	1952.9	1953.0	1935.7	1936.0	0.1	0.3
line	1953.0	1953.3	1935.5	1935.7	0.3	0.2
line	1953.3	1953.6	1935.5	1935.5	0.3	0.0
line	1953.6	1953.9	1935.5	1935.7	0.3	0.2
line	1953.9	1954.0	1935.7	1936.0	0.1	0.3
line	1953.9	1954.0	1936.0	1936.3	0.1	0.3
line	1953.6	1953.9	1936.3	1936.5	0.3	0.2
line	1953.3	1953.6	1936.5	1936.5	0.3	0.0
line	1953.0	1953.3	1936.3	1936.5	0.3	0.2
line	1949.3	1949.4	1936.0	1936.3	0.1	0.3
line	1949.3	1949.4	1935.7	1936.0	0.1	0.3
line	1949.4	1949.7	1935.5	1935.7	0.3	0.2
line	1949.7	1950.0	1935.5	1935.5	0.3	0.0
line	1950.0	1950.3	1935.5	1935.7	0.3	0.2
line	1950.3	1950.4	1935.7	1936.0	0.1	0.3
line	1950.3	1950.4	1936.0	1936.3	0.1	0.3
line	1950.0	1950.3	1936.3	1936.5	0.3	0.2
line	1949.7	1950.0	1936.5	1936.5	0.3	0.0
line	1949.4	1949.7	1936.3	1936.5	0.3	0.2
line	1946.2	1986.7	1931.6	1931.6	40.5	0.0
line	1946.2	1986.7	1929.4	1929.4	40.5	0.0
line	1986.7	1986.7	1929.4	1931.6	0.0	2.3
line	1862.6	1862.6	1934.3	1934.9	0.0	0.6
line	1856.6	1857.7	1934.3	1934.3	1.1	0.0
line	1857.7	1859.0	1934.3	1934.3	1.3	0.0
line	1859.0	1860.3	1934.3	1934.3	1.3	0.0
line	1860.3	1861.5	1934.3	1934.3	1.3	0.0
line	1861.5	1862.6	1934.3	1934.3	1.1	0.0
line	1861.5	1862.6	1934.9	1934.9	1.1	0.0
line	1860.3	1861.5	1934.9	1934.9	1.3	0.0
line	1859.0	1860.3	1934.9	1934.9	1.3	0.0
line	1857.7	1859.0	1934.9	1934.9	1.3	0.0
line	1856.6	1857.7	1934.9	1934.9	1.1	0.0
line	1856.6	1856.6	1934.3	1934.9	0.0	0.6
line	1869.2	1869.2	1942.0	1943.1	0.0	1.1
line	1869.2	1869.2	1943.1	1944.3	0.0	1.3
line	1869.2	1869.2	1944.3	1945.6	0.0	1.3
line	1869.2	1869.2	1945.6	1946.9	0.0	1.3
line	1869.2	1869.2	1946.9	1948.0	0.0	1.1
line	1868.6	1869.2	1942.0	1942.0	0.6	0.0
line	1868.6	1868.6	1942.0	1943.1	0.0	1.1
line	1868.6	1868.6	1943.1	1944.3	0.0	1.3
line	1868.6	1868.6	1944.3	1945.6	0.0	1.3
line	1868.6	1868.6	1945.6	1946.9	0.0	1.3
line	1868.6	1868.6	1946.9	1948.0	0.0	1.1
line	1868.6	1869.2	1948.0	1948.0	0.6	0.0
line	1847.3	1871.9	1937.5	1937.5	24.6	0.0
line	1871.9	1871.9	1931.7	1937.5	0.0	5.8
line	1847.3	1871.9	1931.7	1931.7	24.6	0.0
line	1847.3	1847.3	1931.7	1937.5	0.0	5.8
line	1847.3	1871.9	1977.3	1977.3	24.6	0.0
line	1871.9	1871.9	1937.7	1977.3	0.0	39.6
line	1847.3	1871.9	1937.7	1937.7	24.6	0.0
line	1847.3	1847.3	1937.7	1977.3	0.0	39.6
line	1875.4	1875.4	1942.0	1943.1	0.0	1.1
line	1875.4	1875.4	1943.1	1944.3	0.0	1.3
line	1875.4	1875.4	1944.3	1945.6	0.0	1.3
line	1875.4	1875.4	1945.6	1946.9	0.0	1.3
line	1875.4	1875.4	1946.9	1948.0	0.0	1.1
line	1874.8	1875.4	1942.0	1942.0	0.6	0.0
line	1874.8	1874.8	1942.0	1943.1	0.0	1.1
line	1874.8	1874.8	1943.1	1944.3	0.0	1.3
line	1874.8	1874.8	1944.3	1945.6	0.0	1.3
line	1874.8	1874.8	1945.6	1946.9	0.0	1.3
line	1874.8	1874.8	1946.9	1948.0	0.0	1.1
line	1874.8	1875.4	1948.0	1948.0	0.6	0.0
line	1887.4	1887.4	1934.3	1934.9	0.0	0.6
line	1881.4	1882.5	1934.3	1934.3	1.1	0.0
line	1882.5	1883.7	1934.3	1934.3	1.3	0.0
line	1883.7	1885.0	1934.3	1934.3	1.3	0.0
line	1885.0	1886.3	1934.3	1934.3	1.3	0.0
line	1886.3	1887.4	1934.3	1934.3	1.1	0.0
line	1886.3	1887.4	1934.9	1934.9	1.1	0.0
line	1885.0	1886.3	1934.9	1934.9	1.3	0.0
line	1883.7	1885.0	1934.9	1934.9	1.3	0.0
line	1882.5	1883.7	1934.9	1934.9	1.3	0.0
line	1881.4	1882.5	1934.9	1934.9	1.1	0.0
line	1881.4	1881.4	1934.3	1934.9	0.0	0.6
line	1871.9	1872.1	1938.2	1938.2	0.2	0.0
line	1871.9	1872.1	1937.0	1937.0	0.2	0.0
line	1848.4	1848.4	1937.5	1937.7	0.0	0.2
line	1895.6	1895.6	1937.5	1937.7	0.0	0.2
line	1871.9	1872.1	1958.7	1958.7	0.2	0.0
line	1871.9	1872.1	1957.5	1957.5	0.2	0.0
line	1872.1	1896.7	1937.5	1937.5	24.6	0.0
line	1896.7	1896.7	1931.7	1937.5	0.0	5.8
line	1872.1	1896.7	1931.7	1931.7	24.6	0.0
line	1872.1	1872.1	1931.7	1937.5	0.0	5.8
line	1872.1	1896.7	1977.3	1977.3	24.6	0.0
line	1872.1	1872.1	1937.7	1977.3	0.0	39.6
line	1872.1	1896.7	1937.7	1937.7	24.6	0.0
line	1896.7	1896.7	1937.7	1977.3	0.0	39.6
line	1847.2	1896.7	1983.4	1983.4	49.5	0.0
line	1847.2	1847.2	1977.4	1983.4	0.0	6.0
line	1871.9	1872.1	1932.8	1932.8	0.2	0.0
line	1847.2	1847.2	1931.6	1932.8	0.0	1.2
line	1847.2	1848.4	1977.4	1977.4	1.2	0.0
line	1848.4	1895.6	1977.4	1977.4	47.1	0.0
line	1895.6	1896.7	1977.4	1977.4	1.2	0.0
line	1871.9	1872.1	1976.2	1976.2	0.2	0.0
line	1847.2	1847.2	1976.2	1977.4	0.0	1.2
line	1847.2	1847.2	1932.8	1976.2	0.0	43.4
line	1845.7	1896.7	1931.6	1931.6	51.0	0.0
line	1845.7	1896.7	1929.4	1929.4	51.0	0.0
line	1845.7	1845.7	1929.4	1931.6	0.0	2.3
line	1845.8	1847.2	1983.4	1983.4	1.5	0.0
line	1845.8	1845.8	1931.6	1983.4	0.0	51.7
line	1982.2	1984.5	1983.4	1983.4	2.3	0.0
line	1982.2	1982.2	1939.3	1983.4	0.0	44.1
line	1982.2	1982.2	1938.7	1939.0	0.0	0.3
line	1982.2	1982.2	1938.2	1938.5	0.0	0.3
line	1984.5	1984.5	1931.6	1983.4	0.0	51.7
line	1845.7	1845.7	1821.4	1983.4	0.0	162.0
line	1845.7	2009.1	1983.4	1983.4	163.4	0.0
line	1896.7	1896.7	1977.4	1983.4	0.0	6.0
line	1845.7	2009.1	1821.4	1821.4	163.4	0.0
line	1842.0	1847.2	2000.5	2000.5	5.2	0.0
line	1847.2	1896.7	2000.5	2000.5	49.5	0.0
line	1843.7	1850.7	1997.0	2004.0	7.0	7.0
line	1847.2	1847.2	1987.9	2007.0	0.0	19.2
line	1896.7	1896.7	1987.9	2007.0	0.0	19.2
line	1896.7	1946.2	2000.5	2000.5	49.5	0.0
line	1893.2	1900.3	1997.0	2004.0	7.0	7.0
line	1946.2	1946.2	1987.9	2007.0	0.0	19.2
line	1946.2	1982.2	2000.5	2000.5	36.0	0.0
line	1942.8	1949.7	1997.0	2004.0	7.0	7.0
line	1978.8	1985.7	1997.0	2004.0	7.0	7.0
line	1982.2	1987.5	2000.5	2000.5	5.2	0.0
line	1982.2	1982.2	1987.9	2007.0	0.0	19.2
line	2012.3	2012.3	1983.4	1988.6	0.0	5.2
line	2012.3	2012.3	1929.4	1983.4	0.0	54.0
line	2008.8	2015.8	1979.9	1986.9	7.0	7.0
line	2008.8	2015.8	1925.9	1932.9	7.0	7.0
line	2012.3	2012.3	1924.1	1929.4	0.0	5.2
line	1986.7	2018.9	1983.4	1983.4	32.1	0.0
line	1991.2	2018.9	1929.4	1929.4	27.6	0.0
line	1860.6	1881.9	2008.7	2008.7	21.3	0.0
line	1881.9	1881.9	2008.7	2019.7	0.0	11.0
line	1860.6	1881.9	2019.7	2019.7	21.3	0.0
line	1860.6	1860.6	2008.7	2019.7	0.0	11.0
line	1884.5	1884.5	1972.0	2014.2	0.0	42.2
line	1881.9	1884.5	2014.2	2014.2	2.6	0.0
line	1958.9	1972.3	2008.7	2008.7	13.4	0.0
line	1972.3	1972.3	2008.7	2019.7	0.0	11.0
line	1958.9	1972.3	2019.7	2019.7	13.4	0.0
line	1958.9	1958.9	2008.7	2019.7	0.0	11.0
line	1974.8	1974.8	1972.0	2014.2	0.0	42.2
line	1972.3	1974.8	2014.2	2014.2	2.6	0.0
line	1913.2	1933.7	2008.7	2008.7	20.5	0.0
line	1933.7	1933.7	2008.7	2019.7	0.0	11.0
line	1913.2	1933.7	2019.7	2019.7	20.5	0.0
line	1913.2	1913.2	2008.7	2019.7	0.0	11.0
line	1936.2	1936.2	1970.7	2014.2	0.0	43.5
line	1933.7	1936.2	2014.2	2014.2	2.6	0.0
line	1899.8	1913.2	2008.7	2008.7	13.4	0.0
line	1913.2	1913.2	2008.7	2019.7	0.0	11.0
line	1899.8	1913.2	2019.7	2019.7	13.4	0.0
line	1899.8	1899.8	2008.7	2019.7	0.0	11.0
line	1888.2	1901.6	1898.3	1898.3	13.4	0.0
line	1901.6	1901.6	1898.3	1909.3	0.0	11.0
line	1888.2	1901.6	1909.3	1909.3	13.4	0.0
line	1888.2	1888.2	1898.3	1909.3	0.0	11.0
line	1912.8	1919.9	1903.8	1910.9	7.1	7.1
line	1901.6	1912.8	1903.8	1903.8	11.2	0.0
line	1993.0	2008.2	1941.6	1941.6	15.2	0.0
line	2008.2	2008.2	1941.6	1952.6	0.0	11.0
line	1993.0	2008.2	1952.6	1952.6	15.2	0.0
line	1993.0	1993.0	1941.6	1952.6	0.0	11.0
line	1986.5	1993.0	1947.1	1947.1	6.5	0.0
line	1730.1	1730.1	1919.9	1931.7	0.0	11.8
line	1730.1	1731.9	1919.9	1919.9	1.8	0.0
line	1731.9	1731.9	1919.9	1931.7	0.0	11.8
line	1730.1	1731.9	1931.7	1931.7	1.8	0.0
line	1730.1	1730.1	1907.8	1919.6	0.0	11.8
line	1730.1	1731.9	1907.8	1907.8	1.8	0.0
line	1731.9	1731.9	1907.8	1919.6	0.0	11.8
line	1730.1	1731.9	1919.6	1919.6	1.8	0.0
line	1735.2	1752.5	1986.0	1986.0	17.3	0.0
line	1735.2	1764.9	1896.0	1896.0	29.7	0.0
line	1735.2	1735.2	1896.0	1986.0	0.0	90.0
line	1778.4	1778.4	1905.0	1932.0	0.0	27.0
line	1733.7	1734.9	1986.0	1986.0	1.2	0.0
line	1733.7	1734.9	1980.7	1980.7	1.2	0.0
line	1733.7	1733.7	1980.7	1986.0	0.0	5.2
line	1734.9	1734.9	1980.7	1986.0	0.0	5.2
line	1734.9	1734.9	1919.9	1980.7	0.0	60.8
line	1731.9	1731.9	1931.7	1980.7	0.0	49.0
line	1731.9	1733.7	1980.7	1980.7	1.8	0.0
line	1731.9	1734.9	1919.9	1919.9	3.0	0.0
line	1734.9	1734.9	1896.0	1919.6	0.0	23.6
line	1731.9	1731.9	1896.0	1907.8	0.0	11.8
line	1731.9	1734.9	1919.6	1919.6	3.0	0.0
line	1731.9	1734.9	1896.0	1896.0	3.0	0.0
line	1746.3	1746.6	1878.9	1879.3	0.3	0.3
line	1746.6	1746.9	1878.6	1878.9	0.3	0.3
line	1746.5	1746.9	1877.9	1878.3	0.5	0.5
line	1746.1	1746.5	1878.3	1878.9	0.4	0.5
line	1745.8	1746.1	1878.9	1879.4	0.3	0.5
line	1745.6	1745.8	1879.4	1880.0	0.2	0.6
line	1745.5	1745.6	1880.0	1880.6	0.1	0.6
line	1745.5	1745.5	1880.6	1881.2	0.0	0.6
line	1745.5	1745.6	1881.2	1881.8	0.1	0.6
line	1745.6	1745.8	1881.8	1882.3	0.2	0.6
line	1745.8	1746.1	1882.3	1882.9	0.3	0.5
line	1746.1	1746.5	1882.9	1883.4	0.4	0.5
line	1746.5	1746.9	1883.4	1883.9	0.5	0.5
line	1746.6	1746.9	1882.8	1883.1	0.3	0.3
line	1746.3	1746.6	1882.5	1882.8	0.3	0.3
line	1746.0	1746.3	1882.1	1882.5	0.2	0.4
line	1745.9	1746.0	1881.7	1882.1	0.2	0.4
line	1745.8	1745.9	1881.3	1881.7	0.1	0.4
line	1745.7	1745.8	1880.9	1881.3	0.0	0.4
line	1745.7	1745.8	1880.5	1880.9	0.0	0.4
line	1745.8	1745.9	1880.0	1880.5	0.1	0.4
line	1745.9	1746.0	1879.6	1880.0	0.2	0.4
line	1746.0	1746.3	1879.3	1879.6	0.2	0.4
line	1746.9	1746.9	1842.0	1886.9	0.0	44.8
line	1746.9	1748.0	1886.9	1886.9	1.1	0.0
line	1746.9	1748.0	1842.0	1842.0	1.1	0.0
line	1748.0	1766.0	1842.0	1842.0	18.0	0.0
line	1748.0	1748.0	1842.0	1843.1	0.0	1.2
line	1748.0	1764.9	1887.0	1887.0	16.9	0.0
line	1748.0	1748.0	1885.8	1887.0	0.0	1.2
line	1748.0	1748.0	1843.1	1885.8	0.0	42.6
line	1656.9	1656.9	1940.1	1940.3	0.0	0.2
line	1656.9	1656.9	1934.2	1934.3	0.0	0.1
line	1657.2	1657.2	1936.4	1938.1	0.0	1.7
line	1656.9	1657.2	1936.4	1936.4	0.3	0.0
line	1658.1	1658.1	1938.6	1939.2	0.0	0.6
line	1658.1	1658.1	1938.0	1938.6	0.0	0.6
line	1658.1	1658.1	1937.6	1938.0	0.0	0.4
line	1658.1	1658.1	1939.2	1939.6	0.0	0.4
line	1657.2	1658.1	1937.6	1937.6	0.9	0.0
line	1656.9	1658.1	1939.6	1939.6	1.2	0.0
line	1657.8	1657.8	1938.6	1938.9	0.0	0.3
line	1657.8	1657.8	1938.3	1938.6	0.0	0.3
line	1657.8	1657.8	1938.1	1938.3	0.0	0.2
line	1657.8	1657.8	1938.9	1939.1	0.0	0.2
line	1656.9	1657.8	1938.1	1938.1	0.9	0.0
line	1656.9	1657.8	1939.1	1939.1	0.9	0.0
line	1745.6	1746.0	1937.8	1937.8	0.5	0.0
line	1746.0	1746.3	1937.8	1937.8	0.3	0.0
line	1746.9	1746.9	1937.8	1937.8	0.0	0.0
line	1746.0	1746.3	1938.3	1938.3	0.3	0.0
line	1745.6	1746.0	1938.3	1938.3	0.5	0.0
line	1746.9	1746.9	1938.3	1938.3	0.0	0.0
line	1745.6	1745.6	1937.8	1938.3	0.0	0.6
line	1748.0	1748.0	1962.1	1978.8	0.0	16.7
line	1748.0	1748.0	1942.5	1960.9	0.0	18.4
line	1746.9	1748.0	1942.0	1942.0	1.1	0.0
line	1746.9	1746.9	1942.0	1979.9	0.0	37.9
line	1746.9	1748.0	1979.9	1979.9	1.1	0.0
line	1746.9	1746.9	1937.8	1938.3	0.0	0.6
line	1746.3	1746.9	1937.8	1937.8	0.6	0.0
line	1746.3	1746.3	1937.8	1938.3	0.0	0.6
line	1746.3	1746.9	1938.3	1938.3	0.6	0.0
line	1748.0	1748.0	1935.4	1941.3	0.0	5.9
line	1746.9	1748.0	1934.3	1934.3	1.1	0.0
line	1746.9	1746.9	1934.3	1941.8	0.0	7.5
line	1746.9	1748.0	1941.8	1941.8	1.1	0.0
line	1782.9	1782.9	1926.0	1932.0	0.0	6.0
line	1781.7	1782.9	1926.0	1926.0	1.2	0.0
line	1781.7	1781.7	1926.0	1932.0	0.0	6.0
line	1745.4	1748.0	1934.2	1934.2	2.6	0.0
line	1782.9	1782.9	1932.0	1934.2	0.0	2.3
line	1745.4	1781.7	1932.0	1932.0	36.3	0.0
line	1745.4	1745.4	1932.0	1934.2	0.0	2.3
line	1748.0	1781.7	1960.9	1960.9	33.7	0.0
line	1748.0	1781.7	1962.1	1962.1	33.7	0.0
line	1782.9	1782.9	1935.4	1978.8	0.0	43.4
line	1781.7	1781.7	1962.1	1978.8	0.0	16.7
line	1781.7	1781.7	1942.5	1960.9	0.0	18.4
line	1781.7	1781.7	1935.4	1941.3	0.0	5.9
line	1748.0	1752.5	1980.0	1980.0	4.5	0.0
line	1782.9	1782.9	1978.8	1980.0	0.0	1.2
line	1748.0	1781.7	1978.8	1978.8	33.7	0.0
line	1748.0	1748.0	1979.9	1980.0	0.0	0.1
line	1748.0	1781.7	1935.4	1935.4	33.7	0.0
line	1782.9	1782.9	1934.2	1935.4	0.0	1.2
line	1748.0	1748.0	1934.2	1934.3	0.0	0.1
line	1752.5	1782.9	1986.0	1986.0	30.4	0.0
line	1782.9	1782.9	1980.0	1986.0	0.0	6.0
line	1752.5	1752.5	1980.0	1986.0	0.0	6.0
line	1748.0	1781.7	1942.5	1942.5	33.7	0.0
line	1748.0	1781.7	1941.3	1941.3	33.7	0.0
line	1748.0	1748.0	1941.8	1942.0	0.0	0.2
line	1632.3	1632.3	1931.5	1931.5	0.1	0.0
line	1629.0	1629.1	1931.5	1931.5	0.1	0.0
line	1629.1	1629.2	1931.5	1931.5	0.0	0.0
line	1632.2	1632.3	1931.5	1931.5	0.0	0.0
line	1632.3	1632.3	1931.5	1932.0	0.0	0.4
line	1629.0	1629.0	1931.5	1932.0	0.0	0.4
line	1631.5	1631.6	1928.0	1928.0	0.0	0.0
line	1629.8	1629.9	1928.0	1928.0	0.0	0.0
line	1629.9	1629.9	1928.0	1928.0	0.1	0.0
line	1631.5	1631.5	1928.0	1928.0	0.1	0.0
line	1631.6	1631.6	1928.0	1931.0	0.0	3.0
line	1629.8	1629.8	1928.0	1931.0	0.0	3.0
line	1631.5	1631.5	1927.9	1928.0	0.0	0.1
line	1629.9	1629.9	1927.9	1928.0	0.0	0.1
line	1631.5	1631.6	1927.9	1927.9	0.0	0.0
line	1629.8	1629.9	1927.9	1927.9	0.0	0.0
line	1629.9	1629.9	1927.9	1927.9	0.1	0.0
line	1631.5	1631.5	1927.9	1927.9	0.1	0.0
line	1631.5	1631.6	1927.2	1927.2	0.0	0.0
line	1629.8	1629.9	1927.2	1927.2	0.0	0.0
line	1629.9	1629.9	1927.2	1927.2	0.1	0.0
line	1631.5	1631.5	1927.2	1927.2	0.1	0.0
line	1631.6	1631.6	1927.2	1927.9	0.0	0.7
line	1629.8	1629.8	1927.2	1927.9	0.0	0.7
line	1641.3	1641.3	1922.0	1922.1	0.0	0.0
line	1641.2	1641.3	1922.1	1922.2	0.1	0.1
line	1641.1	1641.2	1922.2	1922.3	0.1	0.1
line	1640.9	1641.1	1922.3	1922.4	0.1	0.2
line	1640.8	1640.9	1922.4	1922.6	0.2	0.2
line	1640.6	1640.8	1922.6	1922.8	0.2	0.2
line	1640.5	1640.6	1922.8	1923.0	0.1	0.2
line	1640.4	1640.5	1923.0	1923.1	0.1	0.1
line	1640.3	1640.4	1923.1	1923.2	0.1	0.1
line	1640.3	1640.3	1923.2	1923.2	0.0	0.0
line	1640.3	1640.3	1923.2	1923.2	0.0	0.0
line	1641.3	1641.3	1922.0	1922.0	0.0	0.0
line	1629.9	1629.9	1920.7	1931.0	0.0	10.3
line	1629.9	1630.0	1920.0	1920.7	0.1	0.7
line	1630.0	1630.2	1919.2	1920.0	0.2	0.7
line	1630.2	1630.6	1918.5	1919.2	0.4	0.7
line	1630.6	1631.1	1917.9	1918.5	0.5	0.6
line	1631.1	1631.7	1917.4	1917.9	0.6	0.5
line	1631.7	1632.4	1917.1	1917.4	0.7	0.4
line	1632.4	1633.1	1916.8	1917.1	0.7	0.2
line	1633.1	1633.9	1916.7	1916.8	0.8	0.1
line	1633.9	1634.6	1916.7	1916.8	0.8	0.1
line	1634.6	1635.4	1916.8	1917.0	0.7	0.2
line	1635.4	1636.1	1917.0	1917.4	0.7	0.4
line	1636.1	1636.7	1917.4	1917.8	0.6	0.5
line	1636.7	1641.3	1917.8	1922.0	4.6	4.2
line	1631.5	1631.5	1920.8	1931.0	0.0	10.2
line	1631.5	1631.5	1920.3	1920.8	0.0	0.5
line	1631.5	1631.7	1919.8	1920.3	0.1	0.5
line	1631.7	1631.9	1919.4	1919.8	0.2	0.4
line	1631.9	1632.2	1919.0	1919.4	0.3	0.4
line	1632.2	1632.5	1918.7	1919.0	0.4	0.3
line	1632.5	1633.0	1918.5	1918.7	0.4	0.2
line	1633.0	1633.4	1918.3	1918.5	0.5	0.1
line	1633.4	1633.9	1918.3	1918.3	0.5	0.1
line	1633.9	1634.4	1918.3	1918.3	0.5	0.0
line	1634.4	1634.8	1918.3	1918.5	0.5	0.1
line	1634.8	1635.3	1918.5	1918.7	0.4	0.2
line	1635.3	1635.7	1918.7	1919.0	0.4	0.3
line	1635.7	1640.3	1919.0	1923.2	4.6	4.2
line	1653.7	1653.7	1946.0	1946.0	0.1	0.0
line	1653.5	1653.7	1946.0	1946.0	0.2	0.0
line	1653.2	1653.5	1946.0	1946.0	0.3	0.0
line	1652.9	1653.2	1946.0	1946.0	0.3	0.0
line	1652.5	1652.9	1946.0	1946.0	0.4	0.0
line	1634.2	1652.5	1946.0	1946.0	18.3	0.0
line	1633.9	1634.2	1946.0	1946.0	0.4	0.0
line	1633.5	1633.9	1946.0	1946.0	0.3	0.0
line	1633.3	1633.5	1946.0	1946.0	0.3	0.0
line	1633.1	1633.3	1946.0	1946.0	0.2	0.0
line	1633.1	1633.1	1946.0	1946.0	0.1	0.0
line	1653.7	1653.7	1934.5	1946.0	0.0	11.5
line	1633.1	1633.1	1934.5	1946.0	0.0	11.5
line	1655.8	1655.8	1940.1	1940.3	0.0	0.2
line	1632.2	1632.2	1931.0	1931.0	0.0	0.0
line	1629.2	1629.2	1931.0	1931.0	0.0	0.0
line	1632.2	1632.2	1931.0	1932.0	0.0	1.0
line	1629.2	1629.2	1931.0	1932.0	0.0	1.0
line	1655.8	1655.8	1940.3	1978.8	0.0	38.5
line	1656.9	1656.9	1940.3	1979.9	0.0	39.6
line	1655.8	1656.9	1979.9	1979.9	1.1	0.0
line	1655.8	1656.9	1940.3	1940.3	1.1	0.0
line	1656.9	1657.3	1945.3	1945.6	0.4	0.4
line	1656.9	1657.5	1944.6	1945.1	0.5	0.6
line	1657.5	1657.9	1945.1	1945.8	0.4	0.6
line	1657.9	1658.2	1945.8	1946.4	0.3	0.7
line	1658.2	1658.3	1946.4	1947.2	0.1	0.7
line	1658.3	1658.3	1947.2	1947.9	0.0	0.7
line	1658.2	1658.3	1947.9	1948.6	0.1	0.7
line	1657.9	1658.2	1948.6	1949.3	0.3	0.7
line	1657.5	1657.9	1949.3	1949.9	0.4	0.6
line	1656.9	1657.5	1949.9	1950.5	0.5	0.6
line	1656.9	1657.3	1949.4	1949.7	0.4	0.4
line	1657.3	1657.7	1948.9	1949.4	0.3	0.4
line	1657.7	1657.9	1948.5	1948.9	0.2	0.5
line	1657.9	1658.0	1948.0	1948.5	0.1	0.5
line	1658.0	1658.1	1947.5	1948.0	0.1	0.5
line	1658.0	1658.1	1947.0	1947.5	0.1	0.5
line	1657.9	1658.0	1946.5	1947.0	0.1	0.5
line	1657.7	1657.9	1946.1	1946.5	0.2	0.5
line	1657.3	1657.7	1945.6	1946.1	0.3	0.4
line	1653.9	1654.0	1932.0	1932.0	0.2	0.0
line	1653.4	1653.9	1932.0	1932.0	0.5	0.0
line	1652.7	1653.4	1932.0	1932.0	0.7	0.0
line	1651.8	1652.7	1932.0	1932.0	0.9	0.0
line	1650.8	1651.8	1932.0	1932.0	1.0	0.0
line	1636.0	1650.8	1932.0	1932.0	14.8	0.0
line	1635.0	1636.0	1932.0	1932.0	1.0	0.0
line	1634.1	1635.0	1932.0	1932.0	0.9	0.0
line	1633.4	1634.1	1932.0	1932.0	0.7	0.0
line	1632.9	1633.4	1932.0	1932.0	0.5	0.0
line	1632.8	1632.9	1932.0	1932.0	0.2	0.0
line	1653.9	1653.9	1932.0	1934.2	0.0	2.3
line	1653.4	1653.4	1932.0	1934.2	0.0	2.3
line	1652.7	1652.7	1932.0	1934.2	0.0	2.3
line	1651.8	1651.8	1932.0	1934.2	0.0	2.3
line	1650.8	1650.8	1932.0	1934.2	0.0	2.3
