x0	x1	top	bottom	text
2336.21	2338.91	2104.91	2114.63	.
2338.93	2344.33	2104.91	2114.63	1
776.92	792.48	2081.63	2104.96	A
792.41	805.38	2081.63	2104.96	L
805.32	811.8	2081.63	2104.96	 
811.44	827.0	2081.63	2104.96	S
826.93	833.42	2081.63	2104.96	t
833.35	846.32	2081.63	2104.96	u
846.26	859.22	2081.63	2104.96	d
859.16	864.34	2081.63	2104.96	i
864.27	877.24	2081.63	2104.96	o
877.18	883.66	2081.63	2104.96	 
883.9	905.9	2081.63	2104.96	W
905.83	918.8	2081.63	2104.96	e
918.74	925.22	2081.63	2104.96	t
925.16	931.64	2081.63	2104.96	 
931.49	947.04	2081.63	2104.96	B
946.98	959.95	2081.63	2104.96	a
959.88	967.65	2081.63	2104.96	r
967.59	974.07	2081.63	2104.96	 
974.25	989.81	2081.63	2104.96	E
989.74	994.92	2081.63	2104.96	l
994.86	1007.82	2081.63	2104.96	e
1007.76	1019.42	2081.63	2104.96	v
1019.36	1032.33	2081.63	2104.96	a
1032.26	1038.75	2081.63	2104.96	t
1038.68	1043.86	2081.63	2104.96	i
1043.79	1056.76	2081.63	2104.96	o
1056.7	1069.67	2081.63	2104.96	n
1081.87	1090.52	2085.26	2100.81	1
1090.48	1094.81	2085.26	2100.81	/
1094.83	1103.48	2085.26	2100.81	4
1103.44	1110.81	2085.26	2100.81	""""
1110.83	1115.15	2085.26	2100.81	 
1115.17	1119.49	2085.26	2100.81	 
1119.51	1123.83	2085.26	2100.81	 
1123.86	1132.95	2085.26	2100.81	=
1132.96	1137.28	2085.26	2100.81	 
1137.3	1141.62	2085.26	2100.81	 
1141.64	1145.96	2085.26	2100.81	 
1145.98	1150.3	2085.26	2100.81	 
1150.4	1159.05	2085.26	2100.81	1
1159.0	1162.7	2085.26	2100.81	'
1162.74	1167.92	2085.26	2100.81	-
1167.92	1176.57	2085.26	2100.81	0
1176.52	1183.89	2085.26	2100.81	""""
1211.93	1224.9	2081.63	2104.96	6
1205.58	1212.6	2104.91	2114.63	A
1212.32	1217.73	2104.91	2114.63	1
1217.7	1223.1	2104.91	2114.63	2
1223.08	1225.78	2104.91	2114.63	.
1225.8	1231.21	2104.91	2114.63	1
1778.23	1793.79	834.23	857.56	B
1793.77	1806.74	834.23	857.56	a
1806.71	1813.2	834.23	857.56	t
1813.17	1826.14	834.23	857.56	h
1826.12	1832.6	834.23	857.56	 
1832.66	1849.5	834.23	857.56	C
1849.48	1855.96	834.23	857.56	 
1855.98	1862.47	834.23	857.56	I
1862.44	1875.41	834.23	857.56	n
1875.39	1881.87	834.23	857.56	t
1881.85	1894.82	834.23	857.56	e
1894.79	1902.56	834.23	857.56	r
1902.54	1907.71	834.23	857.56	i
1907.69	1920.66	834.23	857.56	o
1920.63	1928.4	834.23	857.56	r
1928.38	1934.86	834.23	857.56	 
1934.98	1950.54	834.23	857.56	E
1950.51	1955.69	834.23	857.56	l
1955.67	1968.63	834.23	857.56	e
1968.61	1980.27	834.23	857.56	v
1980.25	1993.22	834.23	857.56	a
1993.19	1999.68	834.23	857.56	t
1999.65	2004.83	834.23	857.56	i
2004.81	2017.78	834.23	857.56	o
2017.75	2030.72	834.23	857.56	n
2030.7	2042.36	834.23	857.56	s
2042.33	2048.82	834.23	857.56	 
2048.8	2056.57	834.23	857.56	(
2056.58	2072.14	834.23	857.56	A
2071.87	2084.84	834.23	857.56	L
2084.57	2091.06	834.23	857.56	 
2091.1	2104.07	834.23	857.56	1
2104.01	2110.5	834.23	857.56	 
2110.54	2126.1	834.23	857.56	B
2126.06	2139.03	834.23	857.56	e
2138.98	2151.95	834.23	857.56	d
2151.91	2158.39	834.23	857.56	 
2158.44	2175.28	834.23	857.56	D
2175.22	2182.99	834.23	857.56	)
2194.99	2203.64	837.85	853.4	1
2203.6	2207.93	837.85	853.4	/
2207.95	2216.6	837.85	853.4	4
2216.56	2223.94	837.85	853.4	""""
2223.95	2228.27	837.85	853.4	 
2228.29	2232.61	837.85	853.4	 
2232.63	2236.95	837.85	853.4	 
2236.99	2246.07	837.85	853.4	=
2246.08	2250.41	837.85	853.4	 
2250.42	2254.75	837.85	853.4	 
2254.76	2259.08	837.85	853.4	 
2259.1	2263.42	837.85	853.4	 
2263.52	2272.17	837.85	853.4	1
2272.12	2275.83	837.85	853.4	'
2275.85	2281.03	837.85	853.4	-
2281.04	2289.69	837.85	853.4	0
2289.64	2297.02	837.85	853.4	""""
2325.06	2338.02	834.23	857.56	4
2318.71	2325.72	857.5	867.22	A
2325.45	2330.85	857.5	867.22	1
2330.82	2336.23	857.5	867.22	2
2336.21	2338.91	857.5	867.22	.
2338.93	2344.33	857.5	867.22	1
1775.28	1790.84	418.43	441.75	B
1790.82	1803.79	418.43	441.75	a
1803.76	1810.25	418.43	441.75	t
1810.22	1823.19	418.43	441.75	h
1823.17	1829.65	418.43	441.75	 
1829.71	1846.55	418.43	441.75	D
1846.53	1853.01	418.43	441.75	 
1853.03	1859.52	418.43	441.75	I
1859.49	1872.46	418.43	441.75	n
1872.44	1878.92	418.43	441.75	t
1878.9	1891.87	418.43	441.75	e
1891.84	1899.61	418.43	441.75	r
1899.59	1904.76	418.43	441.75	i
1904.74	1917.71	418.43	441.75	o
1917.68	1925.45	418.43	441.75	r
1925.43	1931.91	418.43	441.75	 
1932.03	1947.59	418.43	441.75	E
1947.56	1952.74	418.43	441.75	l
1952.72	1965.68	418.43	441.75	e
1965.66	1977.32	418.43	441.75	v
1977.3	1990.27	418.43	441.75	a
1990.24	1996.73	418.43	441.75	t
1996.7	2001.88	418.43	441.75	i
2001.86	2014.83	418.43	441.75	o
2014.8	2027.77	418.43	441.75	n
2027.75	2039.41	418.43	441.75	s
2039.38	2045.87	418.43	441.75	 
2045.85	2053.62	418.43	441.75	(
2053.62	2069.18	418.43	441.75	A
2069.1	2082.07	418.43	441.75	L
2081.99	2088.47	418.43	441.75	 
2088.15	2103.7	418.43	441.75	S
2103.62	2110.11	418.43	441.75	t
2110.02	2122.99	418.43	441.75	u
2122.91	2135.88	418.43	441.75	d
2135.8	2140.98	418.43	441.75	i
2140.89	2153.86	418.43	441.75	o
2153.78	2160.26	418.43	441.75	 
2159.68	2175.23	418.43	441.75	A
2175.22	2182.99	418.43	441.75	)
2194.99	2203.64	422.05	437.6	1
2203.6	2207.93	422.05	437.6	/
2207.95	2216.6	422.05	437.6	4
2216.56	2223.94	422.05	437.6	""""
2223.95	2228.27	422.05	437.6	 
2228.29	2232.61	422.05	437.6	 
2232.63	2236.95	422.05	437.6	 
2236.99	2246.07	422.05	437.6	=
2246.08	2250.41	422.05	437.6	 
2250.42	2254.75	422.05	437.6	 
2254.76	2259.08	422.05	437.6	 
2259.1	2263.42	422.05	437.6	 
2263.52	2272.17	422.05	437.6	1
2272.12	2275.83	422.05	437.6	'
2275.85	2281.03	422.05	437.6	-
2281.04	2289.69	422.05	437.6	0
2289.64	2297.02	422.05	437.6	""""
2325.06	2338.02	418.43	441.75	5
2318.71	2325.72	441.7	451.42	A
2325.45	2330.85	441.7	451.42	1
2330.82	2336.23	441.7	451.42	2
2336.21	2338.91	441.7	451.42	.
2338.93	2344.33	441.7	451.42	1
1712.46	1728.02	1250.03	1273.35	B
1728.0	1740.97	1250.03	1273.35	a
1740.95	1747.43	1250.03	1273.35	t
1747.41	1760.38	1250.03	1273.35	h
1760.35	1766.84	1250.03	1273.35	 
1766.89	1782.45	1250.03	1273.35	B
1782.42	1788.91	1250.03	1273.35	 
1788.97	1795.45	1250.03	1273.35	I
1795.43	1808.4	1250.03	1273.35	n
1808.38	1814.86	1250.03	1273.35	t
1814.84	1827.81	1250.03	1273.35	e
1827.79	1835.55	1250.03	1273.35	r
1835.53	1840.71	1250.03	1273.35	i
1840.69	1853.65	1250.03	1273.35	o
1853.63	1861.4	1250.03	1273.35	r
1861.38	1867.86	1250.03	1273.35	 
1867.96	1883.52	1250.03	1273.35	E
1883.5	1888.68	1250.03	1273.35	l
1888.66	1901.62	1250.03	1273.35	e
1901.6	1913.26	1250.03	1273.35	v
1913.24	1926.21	1250.03	1273.35	a
1926.19	1932.67	1250.03	1273.35	t
1932.65	1937.83	1250.03	1273.35	i
1937.8	1950.77	1250.03	1273.35	o
1950.75	1963.72	1250.03	1273.35	n
1963.7	1975.36	1250.03	1273.35	s
1975.34	1981.82	1250.03	1273.35	 
1981.78	1989.55	1250.03	1273.35	(
1989.56	2005.12	1250.03	1273.35	A
2004.99	2017.96	1250.03	1273.35	L
2017.83	2024.31	1250.03	1273.35	 
2024.09	2035.75	1250.03	1273.35	J
2035.62	2043.38	1250.03	1273.35	r
2043.25	2049.74	1250.03	1273.35	 
2050.05	2063.02	1250.03	1273.35	1
2062.96	2069.45	1250.03	1273.35	 
2069.48	2085.04	1250.03	1273.35	B
2084.77	2097.74	1250.03	1273.35	e
2097.47	2110.44	1250.03	1273.35	d
2110.18	2116.66	1250.03	1273.35	 
2116.45	2132.0	1250.03	1273.35	A
2131.74	2138.22	1250.03	1273.35	 
2137.59	2153.15	1250.03	1273.35	&
2153.14	2159.63	1250.03	1273.35	 
2159.67	2175.23	1250.03	1273.35	B
2175.22	2182.99	1250.03	1273.35	)
2194.99	2203.64	1253.65	1269.2	1
2203.6	2207.93	1253.65	1269.2	/
2207.95	2216.6	1253.65	1269.2	4
2216.56	2223.94	1253.65	1269.2	""""
2223.95	2228.27	1253.65	1269.2	 
2228.29	2232.61	1253.65	1269.2	 
2232.63	2236.95	1253.65	1269.2	 
2236.99	2246.07	1253.65	1269.2	=
2246.08	2250.41	1253.65	1269.2	 
2250.42	2254.75	1253.65	1269.2	 
2254.76	2259.08	1253.65	1269.2	 
2259.1	2263.42	1253.65	1269.2	 
2263.52	2272.17	1253.65	1269.2	1
2272.12	2275.83	1253.65	1269.2	'
2275.85	2281.03	1253.65	1269.2	-
2281.04	2289.69	1253.65	1269.2	0
2289.64	2297.02	1253.65	1269.2	""""
2325.06	2338.02	1250.03	1273.35	3
2318.71	2325.72	1273.3	1283.02	A
2325.45	2330.85	1273.3	1283.02	1
2330.82	2336.23	1273.3	1283.02	2
2336.21	2338.91	1273.3	1283.02	.
2338.93	2344.33	1273.3	1283.02	1
1922.07	1937.63	1665.83	1689.16	B
1937.57	1950.54	1665.83	1689.16	a
1950.47	1956.96	1665.83	1689.16	t
1956.9	1969.86	1665.83	1689.16	h
1969.8	1976.29	1665.83	1689.16	 
1975.57	1991.12	1665.83	1689.16	A
1991.06	1997.55	1665.83	1689.16	 
1996.71	2003.2	1665.83	1689.16	I
2003.14	2016.1	1665.83	1689.16	n
2016.04	2022.53	1665.83	1689.16	t
2022.46	2035.43	1665.83	1689.16	e
2035.37	2043.14	1665.83	1689.16	r
2043.07	2048.25	1665.83	1689.16	i
2048.19	2061.16	1665.83	1689.16	o
2061.09	2068.86	1665.83	1689.16	r
2068.8	2075.28	1665.83	1689.16	 
2075.71	2091.27	1665.83	1689.16	E
2091.2	2096.38	1665.83	1689.16	l
2096.32	2109.29	1665.83	1689.16	e
2109.22	2120.89	1665.83	1689.16	v
2120.82	2133.79	1665.83	1689.16	a
2133.73	2140.21	1665.83	1689.16	t
2140.15	2145.33	1665.83	1689.16	i
2145.27	2158.23	1665.83	1689.16	o
2158.17	2171.14	1665.83	1689.16	n
2171.08	2182.74	1665.83	1689.16	s
2194.99	2203.64	1669.45	1685.0	1
2203.6	2207.93	1669.45	1685.0	/
2207.95	2216.6	1669.45	1685.0	4
2216.56	2223.94	1669.45	1685.0	""""
2223.95	2228.27	1669.45	1685.0	 
2228.29	2232.61	1669.45	1685.0	 
2232.63	2236.95	1669.45	1685.0	 
2236.99	2246.07	1669.45	1685.0	=
2246.08	2250.41	1669.45	1685.0	 
2250.42	2254.75	1669.45	1685.0	 
2254.76	2259.08	1669.45	1685.0	 
2259.1	2263.42	1669.45	1685.0	 
2263.52	2272.17	1669.45	1685.0	1
2272.12	2275.83	1669.45	1685.0	'
2275.85	2281.03	1669.45	1685.0	-
2281.04	2289.69	1669.45	1685.0	0
2289.64	2297.02	1669.45	1685.0	""""
2325.06	2338.02	1665.83	1689.16	2
2318.71	2325.72	1689.11	1698.82	A
2325.45	2330.85	1689.11	1698.82	1
2330.82	2336.23	1689.11	1698.82	2
2336.21	2338.91	1689.11	1698.82	.
2338.93	2344.33	1689.11	1698.82	1
